case_id,family_id,profile_id,session_scope_id,session_started_at,first_message_at,last_message_at,technical_duration_min,messages_total,user_messages,assistant_messages,average_message_length_chars,detected_category,detected_stage,primary_state,emotional_intensity,caregiver_capacity,response_mode,usefulness_score,applied_successfully,followup_needed,records_same_start_minute,timestamp_source
0ec279e8-263a-4aab-acad-099c23413ce8,99ecb23c-e421-411a-860e-300081713a9b,5edfb91a-d317-4931-8916-e508391bee7f,session_99ecb23c_14,2026-05-31 01:00:00,2026-05-31 01:01:00,2026-05-31 01:04:00,3.0,4,2,2,71.75,apoyo_general,adaptive_intervention,emotional_dysregulation,0.78,0.381,reuse_response_memory,0.896,True,True,70,registro_operacional_suministrado
38cda31e-1b1f-455e-a11b-ebf68e053da3,99ecb23c-e421-411a-860e-300081713a9b,5edfb91a-d317-4931-8916-e508391bee7f,session_99ecb23c_15,2026-05-27 21:00:00,2026-05-27 21:01:00,2026-05-27 21:02:00,1.0,2,1,1,105.0,crisis_activa,closure_continuity,meltdown,0.81,0.246,reuse_response_memory,0.91,True,False,473,registro_operacional_suministrado
401d7a35-2e5b-4f2c-9343-6233c87ac1c9,99ecb23c-e421-411a-860e-300081713a9b,5edfb91a-d317-4931-8916-e508391bee7f,session_99ecb23c_16,2026-05-31 01:00:00,2026-05-31 01:01:00,2026-05-31 01:16:00,15.0,16,8,8,70.3125,sobrecarga_sensorial,reception_containment,meltdown,0.817,0.157,llm_fallback,0.67,False,True,70,registro_operacional_suministrado
17c30240-6a7d-41dc-ae09-ff438976dfc4,99ecb23c-e421-411a-860e-300081713a9b,5edfb91a-d317-4931-8916-e508391bee7f,session_99ecb23c_17,2026-05-28 21:00:00,2026-05-28 21:01:00,2026-05-28 21:04:00,3.0,4,2,2,80.5,disfuncion_ejecutiva,focus_clarification,executive_dysfunction,0.424,0.416,system_response,0.594,True,True,526,registro_operacional_suministrado
2ff3613a-f8f6-42ab-874b-3bd40e80865b,99ecb23c-e421-411a-860e-300081713a9b,5edfb91a-d317-4931-8916-e508391bee7f,session_99ecb23c_18,2026-05-27 21:00:00,2026-05-27 21:01:00,2026-05-27 21:04:00,3.0,4,2,2,89.5,sobrecarga_sensorial,focus_clarification,sensory_overload,0.72,0.536,reuse_response_memory,0.882,True,True,473,registro_operacional_suministrado
885f8970-a89e-4541-9f36-bba3b73e6400,99ecb23c-e421-411a-860e-300081713a9b,5edfb91a-d317-4931-8916-e508391bee7f,session_99ecb23c_19,2026-05-28 21:00:00,2026-05-28 21:01:00,2026-05-28 21:10:00,9.0,10,5,5,79.7,sueno_regulacion,reception_containment,sleep_disruption,0.681,0.433,reuse_response_memory,0.532,False,False,526,registro_operacional_suministrado
4379fa49-d1c5-4c08-9105-d1921654ba21,99ecb23c-e421-411a-860e-300081713a9b,5edfb91a-d317-4931-8916-e508391bee7f,session_99ecb23c_20,2026-05-29 21:00:00,2026-05-29 21:01:00,2026-05-29 21:04:00,3.0,4,2,2,74.5,crisis_activa,reception_containment,meltdown,0.878,0.175,system_response,0.767,True,True,514,registro_operacional_suministrado
baeb93f2-3f16-4f61-bec7-5d72fc388bfb,99ecb23c-e421-411a-860e-300081713a9b,5edfb91a-d317-4931-8916-e508391bee7f,session_99ecb23c_21,2026-05-31 00:00:00,2026-05-31 00:01:00,2026-05-31 00:10:00,9.0,10,5,5,66.6,sueno_regulacion,reception_containment,general_distress,0.437,0.46,llm_fallback,0.875,True,False,56,registro_operacional_suministrado
4d97c5bb-6f32-4b41-82e9-a0f3dd0c95eb,99ecb23c-e421-411a-860e-300081713a9b,5edfb91a-d317-4931-8916-e508391bee7f,session_99ecb23c_22,2026-05-31 21:00:00,2026-05-31 21:01:00,2026-05-31 21:02:00,1.0,2,1,1,94.0,sobrecarga_cuidador,case_learning,burnout,0.899,0.114,system_response,0.846,True,False,550,registro_operacional_suministrado
63b11811-c624-464f-8d27-3dcf2e2e1352,99ecb23c-e421-411a-860e-300081713a9b,5edfb91a-d317-4931-8916-e508391bee7f,session_99ecb23c_23,2026-05-26 21:00:00,2026-05-26 21:01:00,2026-05-26 21:16:00,15.0,16,8,8,73.5,sueno_regulacion,closure_continuity,general_distress,0.592,0.7,system_response,0.836,True,False,501,registro_operacional_suministrado
f2e5882a-c740-41c3-b73a-b5617e9c3b05,09707de6-1df8-4d29-9a97-7072dc872ed8,83d3a31a-53bd-4cd9-93f1-ba0c5e9dd1ce,session_09707de6_01,2026-04-08 14:50:00,2026-04-08 14:51:00,2026-04-08 15:02:00,11.0,12,6,6,69.25,transicion_rigidez,case_learning,shutdown,0.77,0.354,system_response,0.73,True,True,1,registro_operacional_suministrado
67fb8cc5-6052-42a5-95e3-2768ed54a771,09707de6-1df8-4d29-9a97-7072dc872ed8,83d3a31a-53bd-4cd9-93f1-ba0c5e9dd1ce,session_09707de6_02,2026-04-29 08:44:00,2026-04-29 08:45:00,2026-04-29 08:46:00,1.0,2,1,1,91.5,apoyo_general,case_learning,general_distress,0.428,0.552,system_response,0.353,False,False,1,registro_operacional_suministrado
fe12457d-7fd4-4732-84e9-133042284568,09707de6-1df8-4d29-9a97-7072dc872ed8,83d3a31a-53bd-4cd9-93f1-ba0c5e9dd1ce,session_09707de6_03,2026-05-01 13:44:00,2026-05-01 13:45:00,2026-05-01 13:46:00,1.0,2,1,1,92.5,crisis_activa,adaptive_intervention,shutdown,0.694,0.299,reuse_response_memory,0.831,True,False,1,registro_operacional_suministrado
69e49edf-3109-44cd-97ab-422a63df19b0,09707de6-1df8-4d29-9a97-7072dc872ed8,83d3a31a-53bd-4cd9-93f1-ba0c5e9dd1ce,session_09707de6_04,2026-05-04 16:44:00,2026-05-04 16:45:00,2026-05-04 16:48:00,3.0,4,2,2,78.5,apoyo_general,reception_containment,emotional_dysregulation,0.641,0.59,system_response,0.421,True,False,1,registro_operacional_suministrado
58ec885b-1dd0-4841-a315-bd116f3e5b8c,09707de6-1df8-4d29-9a97-7072dc872ed8,83d3a31a-53bd-4cd9-93f1-ba0c5e9dd1ce,session_09707de6_05,2026-05-07 19:44:00,2026-05-07 19:45:00,2026-05-07 19:48:00,3.0,4,2,2,78.75,sobrecarga_cuidador,reception_containment,burnout,0.877,0.315,system_response,0.213,False,False,1,registro_operacional_suministrado
db85c6ec-073a-4616-9bbe-8933a25072e2,09707de6-1df8-4d29-9a97-7072dc872ed8,83d3a31a-53bd-4cd9-93f1-ba0c5e9dd1ce,session_09707de6_06,2026-05-08 21:44:00,2026-05-08 21:45:00,2026-05-08 21:56:00,11.0,12,6,6,67.25,sobrecarga_sensorial,case_learning,meltdown,0.743,0.368,system_response,0.868,True,True,1,registro_operacional_suministrado
7e0b1fe0-8364-4b32-b9d4-ba45e397f441,09707de6-1df8-4d29-9a97-7072dc872ed8,83d3a31a-53bd-4cd9-93f1-ba0c5e9dd1ce,session_09707de6_07,2026-05-14 02:44:00,2026-05-14 02:45:00,2026-05-14 02:48:00,3.0,4,2,2,76.25,apoyo_general,case_learning,general_distress,0.663,0.489,system_response,0.602,True,False,1,registro_operacional_suministrado
433398de-46e3-4512-8634-12bc16fe147e,09707de6-1df8-4d29-9a97-7072dc872ed8,83d3a31a-53bd-4cd9-93f1-ba0c5e9dd1ce,session_09707de6_08,2026-05-14 17:59:00,2026-05-14 18:00:00,2026-05-14 18:03:00,3.0,4,2,2,73.0,apoyo_general,case_learning,executive_dysfunction,0.469,0.384,system_response,0.591,False,False,1,registro_operacional_suministrado
df684c23-09c3-47f3-8a28-689215fb15fc,09707de6-1df8-4d29-9a97-7072dc872ed8,83d3a31a-53bd-4cd9-93f1-ba0c5e9dd1ce,session_09707de6_09,2026-05-24 18:27:00,2026-05-24 18:28:00,2026-05-24 18:29:00,1.0,2,1,1,96.0,sobrecarga_cuidador,focus_clarification,general_distress,0.36,0.585,llm_fallback,0.918,True,False,1,registro_operacional_suministrado
682f91e5-5af0-455f-828d-a7bad287f37e,09707de6-1df8-4d29-9a97-7072dc872ed8,83d3a31a-53bd-4cd9-93f1-ba0c5e9dd1ce,session_09707de6_10,2026-05-26 18:27:00,2026-05-26 18:28:00,2026-05-26 18:31:00,3.0,4,2,2,83.5,crisis_activa,closure_continuity,emotional_dysregulation,0.852,0.713,system_response,0.559,False,True,1,registro_operacional_suministrado
b6125ba8-5532-47d9-a801-1d24b25e4297,09707de6-1df8-4d29-9a97-7072dc872ed8,83d3a31a-53bd-4cd9-93f1-ba0c5e9dd1ce,session_09707de6_11,2026-05-28 23:27:00,2026-05-28 23:28:00,2026-05-28 23:39:00,11.0,12,6,6,72.58333333333333,crisis_activa,case_learning,meltdown,0.838,0.346,system_response,0.715,True,False,2,registro_operacional_suministrado
8426df87-c487-466a-a73a-18714d9678fe,09707de6-1df8-4d29-9a97-7072dc872ed8,83d3a31a-53bd-4cd9-93f1-ba0c5e9dd1ce,session_09707de6_12,2026-05-30 21:00:00,2026-05-30 21:01:00,2026-05-30 21:10:00,9.0,10,5,5,69.7,sueno_regulacion,reception_containment,sleep_disruption,0.77,0.348,llm_fallback,0.224,False,False,592,registro_operacional_suministrado
bb17b48f-4d47-44e3-a825-f79157adae4f,09707de6-1df8-4d29-9a97-7072dc872ed8,83d3a31a-53bd-4cd9-93f1-ba0c5e9dd1ce,session_09707de6_13,2026-05-27 21:00:00,2026-05-27 21:01:00,2026-05-27 21:02:00,1.0,2,1,1,91.5,apoyo_general,reception_containment,emotional_dysregulation,0.865,0.325,reuse_response_memory,0.689,False,True,473,registro_operacional_suministrado
fc79bde2-2f82-4531-a8f5-9277a1c18dd3,09707de6-1df8-4d29-9a97-7072dc872ed8,83d3a31a-53bd-4cd9-93f1-ba0c5e9dd1ce,session_09707de6_14,2026-05-30 21:00:00,2026-05-30 21:01:00,2026-05-30 21:04:00,3.0,4,2,2,83.5,crisis_activa,adaptive_intervention,meltdown,0.935,0.296,system_response,0.852,True,True,592,registro_operacional_suministrado
2a3aebcb-3803-419d-9fa1-1094ecf13e15,09707de6-1df8-4d29-9a97-7072dc872ed8,83d3a31a-53bd-4cd9-93f1-ba0c5e9dd1ce,session_09707de6_15,2026-05-28 21:00:00,2026-05-28 21:01:00,2026-05-28 21:04:00,3.0,4,2,2,74.75,sobrecarga_cuidador,case_learning,parental_fatigue,0.452,0.166,system_response,0.889,False,False,526,registro_operacional_suministrado
757aecee-82c0-4d84-98a0-cfb301324a20,09707de6-1df8-4d29-9a97-7072dc872ed8,83d3a31a-53bd-4cd9-93f1-ba0c5e9dd1ce,session_09707de6_16,2026-05-31 21:00:00,2026-05-31 21:01:00,2026-05-31 21:10:00,9.0,10,5,5,77.7,sobrecarga_sensorial,closure_continuity,sensory_overload,0.847,0.484,system_response,0.576,True,True,550,registro_operacional_suministrado
2b629aa2-83b5-46a0-ba45-acd58f82fc35,09707de6-1df8-4d29-9a97-7072dc872ed8,83d3a31a-53bd-4cd9-93f1-ba0c5e9dd1ce,session_09707de6_17,2026-05-31 21:00:00,2026-05-31 21:01:00,2026-05-31 21:12:00,11.0,12,6,6,77.41666666666667,apoyo_general,adaptive_intervention,general_distress,0.63,0.483,reuse_response_memory,0.764,True,True,550,registro_operacional_suministrado
3973bdce-4de5-4d4f-8bdb-18b2115cd2b6,09707de6-1df8-4d29-9a97-7072dc872ed8,83d3a31a-53bd-4cd9-93f1-ba0c5e9dd1ce,session_09707de6_18,2026-05-30 21:00:00,2026-05-30 21:01:00,2026-05-30 21:10:00,9.0,10,5,5,69.3,sueno_regulacion,focus_clarification,sleep_disruption,0.466,0.502,reuse_response_memory,0.185,False,True,592,registro_operacional_suministrado
0220dc5f-c730-4498-a8b1-88ef382d5669,09707de6-1df8-4d29-9a97-7072dc872ed8,83d3a31a-53bd-4cd9-93f1-ba0c5e9dd1ce,session_09707de6_19,2026-05-29 21:00:00,2026-05-29 21:01:00,2026-05-29 21:04:00,3.0,4,2,2,77.75,sobrecarga_cuidador,case_learning,general_distress,0.286,0.592,system_response,0.906,False,False,514,registro_operacional_suministrado
8ac3022a-7bcf-4062-b496-4916144eabb0,09707de6-1df8-4d29-9a97-7072dc872ed8,83d3a31a-53bd-4cd9-93f1-ba0c5e9dd1ce,session_09707de6_20,2026-05-29 21:00:00,2026-05-29 21:01:00,2026-05-29 21:04:00,3.0,4,2,2,83.25,disfuncion_ejecutiva,adaptive_intervention,executive_dysfunction,0.445,0.728,reuse_response_memory,0.656,True,False,514,registro_operacional_suministrado
b5688d23-738d-4fac-9646-43509213de27,09707de6-1df8-4d29-9a97-7072dc872ed8,83d3a31a-53bd-4cd9-93f1-ba0c5e9dd1ce,session_09707de6_21,2026-05-30 21:00:00,2026-05-30 21:01:00,2026-05-30 21:12:00,11.0,12,6,6,76.5,sobrecarga_cuidador,focus_clarification,burnout,0.898,0.298,llm_fallback,0.837,True,False,592,registro_operacional_suministrado
4f01da10-c4e6-46ee-993a-357a4c97e559,09707de6-1df8-4d29-9a97-7072dc872ed8,83d3a31a-53bd-4cd9-93f1-ba0c5e9dd1ce,session_09707de6_22,2026-05-29 21:00:00,2026-05-29 21:01:00,2026-05-29 21:02:00,1.0,2,1,1,94.0,sobrecarga_cuidador,adaptive_intervention,burnout,0.933,0.149,reuse_response_memory,0.863,True,False,514,registro_operacional_suministrado
954834d9-b276-42fe-87d7-d60530fd1fb5,09707de6-1df8-4d29-9a97-7072dc872ed8,83d3a31a-53bd-4cd9-93f1-ba0c5e9dd1ce,session_09707de6_23,2026-05-26 21:00:00,2026-05-26 21:01:00,2026-05-26 21:10:00,9.0,10,5,5,70.4,disfuncion_ejecutiva,reception_containment,executive_dysfunction,0.423,0.558,system_response,0.646,False,False,501,registro_operacional_suministrado
6399eccd-85ba-43a9-9a9e-d7cade37c21d,b2b46724-77d7-4b33-98f3-2f3314298b1d,14f9edf8-4dd7-4289-b95d-3803241beb59,session_b2b46724_01,2026-01-30 14:22:00,2026-01-30 14:23:00,2026-01-30 14:32:00,9.0,10,5,5,74.4,crisis_activa,closure_continuity,emotional_dysregulation,0.762,0.634,reuse_response_memory,0.706,False,False,1,registro_operacional_suministrado
2373ec7a-5c5b-44cd-881f-8e377bd44e21,b2b46724-77d7-4b33-98f3-2f3314298b1d,14f9edf8-4dd7-4289-b95d-3803241beb59,session_b2b46724_02,2026-05-09 20:09:00,2026-05-09 20:10:00,2026-05-09 20:23:00,13.0,14,7,7,76.85714285714286,disfuncion_ejecutiva,focus_clarification,general_distress,0.364,0.287,system_response,0.792,True,True,1,registro_operacional_suministrado
87d08888-71e8-4bf0-8f16-9e15fcb74841,b2b46724-77d7-4b33-98f3-2f3314298b1d,14f9edf8-4dd7-4289-b95d-3803241beb59,session_b2b46724_03,2026-05-14 21:09:00,2026-05-14 21:10:00,2026-05-14 21:11:00,1.0,2,1,1,95.5,transicion_rigidez,adaptive_intervention,sensory_overload,0.861,0.662,system_response,0.929,True,False,1,registro_operacional_suministrado
f6b11311-ec6c-4a5d-80e0-3376d0d06004,b2b46724-77d7-4b33-98f3-2f3314298b1d,14f9edf8-4dd7-4289-b95d-3803241beb59,session_b2b46724_04,2026-05-16 01:09:00,2026-05-16 01:10:00,2026-05-16 01:13:00,3.0,4,2,2,83.5,crisis_activa,case_learning,shutdown,0.717,0.307,system_response,0.735,True,True,1,registro_operacional_suministrado
cb7b7311-911e-45c1-b7ba-6c96481a4846,b2b46724-77d7-4b33-98f3-2f3314298b1d,14f9edf8-4dd7-4289-b95d-3803241beb59,session_b2b46724_05,2026-05-17 01:09:00,2026-05-17 01:10:00,2026-05-17 01:11:00,1.0,2,1,1,84.5,apoyo_general,focus_clarification,emotional_dysregulation,0.804,0.561,llm_fallback,0.734,False,False,1,registro_operacional_suministrado
ddd67df8-ce94-4109-9434-75b6d6f21ee8,b2b46724-77d7-4b33-98f3-2f3314298b1d,14f9edf8-4dd7-4289-b95d-3803241beb59,session_b2b46724_06,2026-05-19 02:09:00,2026-05-19 02:10:00,2026-05-19 02:21:00,11.0,12,6,6,70.41666666666667,crisis_activa,case_learning,shutdown,0.72,0.298,reuse_response_memory,0.891,True,False,1,registro_operacional_suministrado
9002ee59-cb4e-4e05-9f7d-2394ce96d655,b2b46724-77d7-4b33-98f3-2f3314298b1d,14f9edf8-4dd7-4289-b95d-3803241beb59,session_b2b46724_07,2026-05-21 05:09:00,2026-05-21 05:10:00,2026-05-21 05:25:00,15.0,16,8,8,66.875,disfuncion_ejecutiva,reception_containment,general_distress,0.644,0.697,system_response,0.89,True,True,1,registro_operacional_suministrado
ef95d010-6183-4c18-8c26-4c85549e8b0e,b2b46724-77d7-4b33-98f3-2f3314298b1d,14f9edf8-4dd7-4289-b95d-3803241beb59,session_b2b46724_08,2026-05-23 08:09:00,2026-05-23 08:10:00,2026-05-23 08:13:00,3.0,4,2,2,83.0,sobrecarga_cuidador,focus_clarification,general_distress,0.46,0.685,system_response,0.19,False,True,1,registro_operacional_suministrado
1ce39440-e8e6-4a16-88b3-acce9112c1ad,b2b46724-77d7-4b33-98f3-2f3314298b1d,14f9edf8-4dd7-4289-b95d-3803241beb59,session_b2b46724_09,2026-05-24 12:09:00,2026-05-24 12:10:00,2026-05-24 12:19:00,9.0,10,5,5,73.2,sobrecarga_cuidador,adaptive_intervention,parental_fatigue,0.535,0.126,reuse_response_memory,0.645,False,False,1,registro_operacional_suministrado
cb4378de-5572-44d1-ad8a-a7a74106ca11,b2b46724-77d7-4b33-98f3-2f3314298b1d,14f9edf8-4dd7-4289-b95d-3803241beb59,session_b2b46724_10,2026-05-31 08:35:00,2026-05-31 08:36:00,2026-05-31 08:39:00,3.0,4,2,2,93.25,sobrecarga_sensorial,focus_clarification,meltdown,0.808,0.351,llm_fallback,0.868,False,True,1,registro_operacional_suministrado
cba0104a-1956-4def-aa0f-2d98d15291ec,b2b46724-77d7-4b33-98f3-2f3314298b1d,14f9edf8-4dd7-4289-b95d-3803241beb59,session_b2b46724_11,2026-05-30 21:00:00,2026-05-30 21:01:00,2026-05-30 21:10:00,9.0,10,5,5,74.9,sobrecarga_sensorial,case_learning,sensory_overload,0.899,0.671,reuse_response_memory,0.73,False,False,592,registro_operacional_suministrado
a51e74ed-cc4b-4aec-a730-35688d583d4d,b2b46724-77d7-4b33-98f3-2f3314298b1d,14f9edf8-4dd7-4289-b95d-3803241beb59,session_b2b46724_12,2026-05-26 21:00:00,2026-05-26 21:01:00,2026-05-26 21:02:00,1.0,2,1,1,100.0,sobrecarga_cuidador,case_learning,burnout,0.789,0.243,system_response,0.869,False,False,501,registro_operacional_suministrado
318b3953-b7c8-49a1-8096-abb2dd3ca7b8,b2b46724-77d7-4b33-98f3-2f3314298b1d,14f9edf8-4dd7-4289-b95d-3803241beb59,session_b2b46724_13,2026-05-29 22:00:00,2026-05-29 22:01:00,2026-05-29 22:02:00,1.0,2,1,1,91.0,apoyo_general,reception_containment,general_distress,0.472,0.489,reuse_response_memory,0.71,True,True,36,registro_operacional_suministrado
97aa3b24-a81f-4e75-be26-1ed469acd592,b2b46724-77d7-4b33-98f3-2f3314298b1d,14f9edf8-4dd7-4289-b95d-3803241beb59,session_b2b46724_14,2026-05-29 21:00:00,2026-05-29 21:01:00,2026-05-29 21:02:00,1.0,2,1,1,79.5,disfuncion_ejecutiva,focus_clarification,general_distress,0.699,0.73,llm_fallback,0.646,False,False,514,registro_operacional_suministrado
b3457357-9a4e-499a-9c71-a0a6c6be16a4,b2b46724-77d7-4b33-98f3-2f3314298b1d,14f9edf8-4dd7-4289-b95d-3803241beb59,session_b2b46724_15,2026-05-31 21:00:00,2026-05-31 21:01:00,2026-05-31 21:02:00,1.0,2,1,1,90.5,apoyo_general,reception_containment,executive_dysfunction,0.66,0.539,system_response,0.187,False,False,550,registro_operacional_suministrado
596d6ccb-561b-4fb5-a327-beee3c50e892,b2b46724-77d7-4b33-98f3-2f3314298b1d,14f9edf8-4dd7-4289-b95d-3803241beb59,session_b2b46724_16,2026-05-29 21:00:00,2026-05-29 21:01:00,2026-05-29 21:16:00,15.0,16,8,8,69.5,sueno_regulacion,case_learning,general_distress,0.391,0.561,reuse_response_memory,0.768,True,False,514,registro_operacional_suministrado
de194af8-c00c-431f-aad0-83e8c0ee30c9,b2b46724-77d7-4b33-98f3-2f3314298b1d,14f9edf8-4dd7-4289-b95d-3803241beb59,session_b2b46724_17,2026-05-31 03:00:00,2026-05-31 03:01:00,2026-05-31 03:04:00,3.0,4,2,2,72.75,apoyo_general,closure_continuity,executive_dysfunction,0.755,0.678,reuse_response_memory,0.922,True,True,79,registro_operacional_suministrado
68b64527-ec6d-4f31-878b-6f3986941144,b2b46724-77d7-4b33-98f3-2f3314298b1d,14f9edf8-4dd7-4289-b95d-3803241beb59,session_b2b46724_18,2026-05-29 21:00:00,2026-05-29 21:01:00,2026-05-29 21:04:00,3.0,4,2,2,77.0,apoyo_general,focus_clarification,general_distress,0.581,0.414,llm_fallback,0.819,True,False,514,registro_operacional_suministrado
bcd448b4-a33c-4bf3-bbab-f0988eeb99c3,b2b46724-77d7-4b33-98f3-2f3314298b1d,14f9edf8-4dd7-4289-b95d-3803241beb59,session_b2b46724_19,2026-05-29 21:00:00,2026-05-29 21:01:00,2026-05-29 21:04:00,3.0,4,2,2,78.75,crisis_activa,closure_continuity,shutdown,0.808,0.263,llm_fallback,0.909,False,False,514,registro_operacional_suministrado
738b9303-eb63-4bc1-af07-ab389a14225e,b2b46724-77d7-4b33-98f3-2f3314298b1d,14f9edf8-4dd7-4289-b95d-3803241beb59,session_b2b46724_20,2026-05-30 21:00:00,2026-05-30 21:01:00,2026-05-30 21:04:00,3.0,4,2,2,83.5,crisis_activa,focus_clarification,shutdown,0.595,0.223,reuse_response_memory,0.634,False,False,592,registro_operacional_suministrado
821ba792-d96c-4cf3-99c4-04889db020d3,b2b46724-77d7-4b33-98f3-2f3314298b1d,14f9edf8-4dd7-4289-b95d-3803241beb59,session_b2b46724_21,2026-05-28 21:00:00,2026-05-28 21:01:00,2026-05-28 21:12:00,11.0,12,6,6,71.25,sueno_regulacion,case_learning,general_distress,0.344,0.419,system_response,0.808,True,True,526,registro_operacional_suministrado
56b8d73f-6515-40e6-8f5e-41f4a9f80b45,b2b46724-77d7-4b33-98f3-2f3314298b1d,14f9edf8-4dd7-4289-b95d-3803241beb59,session_b2b46724_22,2026-05-29 21:00:00,2026-05-29 21:01:00,2026-05-29 21:04:00,3.0,4,2,2,83.5,disfuncion_ejecutiva,case_learning,executive_dysfunction,0.71,0.458,llm_fallback,0.544,False,False,514,registro_operacional_suministrado
6bdf57f6-c9e3-4742-ae83-b990b9d9f46d,b2b46724-77d7-4b33-98f3-2f3314298b1d,14f9edf8-4dd7-4289-b95d-3803241beb59,session_b2b46724_23,2026-05-26 21:00:00,2026-05-26 21:01:00,2026-05-26 21:02:00,1.0,2,1,1,93.5,disfuncion_ejecutiva,reception_containment,general_distress,0.548,0.49,system_response,0.783,True,False,501,registro_operacional_suministrado
2272fcf7-32ee-49b7-8db0-3d903ccc69f6,f02149f5-5b92-42ff-bd36-36371ef9748d,4ef9a153-f413-4797-bb0c-8acc42815338,session_f02149f5_01,2026-01-11 20:20:00,2026-01-11 20:21:00,2026-01-11 20:30:00,9.0,10,5,5,75.9,crisis_activa,closure_continuity,shutdown,0.821,0.271,reuse_response_memory,0.394,False,True,1,registro_operacional_suministrado
be00e9bd-2a7a-45c9-b4dd-13aa978c21dc,f02149f5-5b92-42ff-bd36-36371ef9748d,4ef9a153-f413-4797-bb0c-8acc42815338,session_f02149f5_02,2026-01-23 08:26:00,2026-01-23 08:27:00,2026-01-23 08:36:00,9.0,10,5,5,76.2,transicion_rigidez,closure_continuity,general_distress,0.693,0.489,system_response,0.84,True,False,1,registro_operacional_suministrado
fccb6be9-e761-4fff-a149-bad56de1665a,f02149f5-5b92-42ff-bd36-36371ef9748d,4ef9a153-f413-4797-bb0c-8acc42815338,session_f02149f5_03,2026-04-03 08:24:00,2026-04-03 08:25:00,2026-04-03 08:26:00,1.0,2,1,1,85.0,crisis_activa,reception_containment,emotional_dysregulation,0.577,0.618,reuse_response_memory,0.71,False,False,1,registro_operacional_suministrado
5cb23ff4-88cc-48e4-bbda-c2232913dd49,f02149f5-5b92-42ff-bd36-36371ef9748d,4ef9a153-f413-4797-bb0c-8acc42815338,session_f02149f5_04,2026-04-05 08:24:00,2026-04-05 08:25:00,2026-04-05 08:28:00,3.0,4,2,2,85.0,crisis_activa,closure_continuity,emotional_dysregulation,0.767,0.301,llm_fallback,0.764,True,False,1,registro_operacional_suministrado
c341b9cb-9a46-4ef4-98fa-1ea900100cc5,f02149f5-5b92-42ff-bd36-36371ef9748d,4ef9a153-f413-4797-bb0c-8acc42815338,session_f02149f5_05,2026-04-10 10:24:00,2026-04-10 10:25:00,2026-04-10 10:38:00,13.0,14,7,7,70.78571428571429,sobrecarga_sensorial,reception_containment,sensory_overload,0.629,0.769,system_response,0.754,False,False,1,registro_operacional_suministrado
a832a1ea-a919-458c-a0a0-6de69b2f8323,f02149f5-5b92-42ff-bd36-36371ef9748d,4ef9a153-f413-4797-bb0c-8acc42815338,session_f02149f5_06,2026-04-12 10:24:00,2026-04-12 10:25:00,2026-04-12 10:34:00,9.0,10,5,5,79.8,sobrecarga_cuidador,case_learning,general_distress,0.315,0.305,reuse_response_memory,0.678,True,False,1,registro_operacional_suministrado
2f5c739c-de71-440f-982f-201b4dc9c197,f02149f5-5b92-42ff-bd36-36371ef9748d,4ef9a153-f413-4797-bb0c-8acc42815338,session_f02149f5_07,2026-05-18 20:02:00,2026-05-18 20:03:00,2026-05-18 20:12:00,9.0,10,5,5,70.9,disfuncion_ejecutiva,case_learning,general_distress,0.583,0.763,system_response,0.816,True,False,1,registro_operacional_suministrado
5eae7202-6cf2-4ef4-8529-9092d7a1946d,f02149f5-5b92-42ff-bd36-36371ef9748d,4ef9a153-f413-4797-bb0c-8acc42815338,session_f02149f5_08,2026-05-24 01:02:00,2026-05-24 01:03:00,2026-05-24 01:18:00,15.0,16,8,8,74.125,sobrecarga_cuidador,case_learning,general_distress,0.313,0.49,reuse_response_memory,0.617,False,True,1,registro_operacional_suministrado
6b5ac6cf-7569-46c5-a109-e6377775c32c,f02149f5-5b92-42ff-bd36-36371ef9748d,4ef9a153-f413-4797-bb0c-8acc42815338,session_f02149f5_09,2026-05-27 03:02:00,2026-05-27 03:03:00,2026-05-27 03:06:00,3.0,4,2,2,77.5,apoyo_general,focus_clarification,executive_dysfunction,0.746,0.754,llm_fallback,0.915,True,False,1,registro_operacional_suministrado
f5e0a0da-afe0-435e-9d1e-572ff5545f83,f02149f5-5b92-42ff-bd36-36371ef9748d,4ef9a153-f413-4797-bb0c-8acc42815338,session_f02149f5_10,2026-05-31 04:02:00,2026-05-31 04:03:00,2026-05-31 04:14:00,11.0,12,6,6,72.91666666666667,crisis_activa,focus_clarification,shutdown,0.565,0.234,llm_fallback,0.867,True,False,1,registro_operacional_suministrado
177d0d0f-79f3-4548-b3a2-341657e82124,f02149f5-5b92-42ff-bd36-36371ef9748d,4ef9a153-f413-4797-bb0c-8acc42815338,session_f02149f5_11,2026-05-26 21:00:00,2026-05-26 21:01:00,2026-05-26 21:16:00,15.0,16,8,8,66.5625,disfuncion_ejecutiva,focus_clarification,general_distress,0.475,0.654,system_response,0.648,True,False,501,registro_operacional_suministrado
e8184005-880c-4f27-8e3d-9e6e40c957a2,f02149f5-5b92-42ff-bd36-36371ef9748d,4ef9a153-f413-4797-bb0c-8acc42815338,session_f02149f5_12,2026-05-28 02:00:00,2026-05-28 02:01:00,2026-05-28 02:02:00,1.0,2,1,1,97.5,transicion_rigidez,reception_containment,sensory_overload,0.867,0.332,reuse_response_memory,0.278,False,True,10,registro_operacional_suministrado
